Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline,CF_Baseline,pH,Image_PRISTINE,Image_EXPOSED,Dendrite Score,R_PRISTINE,G_PRISTINE,B_PRISTINE,R_EXPOSED,G_EXPOSED,B_EXPOSED,Brightness Pristine,Brightness Exposed,Brightness Difference
10.0,03_10_0016,U1,Failed,822397.0,03_10_0016_U1_20250212.CSV,CREOL-A112,2/12/2025,DI Water,5.0,,03_10_0016_U1_20250314_CV_1.csv,03_10_0016_U1_20250314_CF_1.csv,,03_10_0016_U1_20240416_CV_0.csv,03_10_0016_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0016,U2,Failed,780498.0,03_10_0016_U2_20250212.CSV,CREOL-A112,2/12/2025,DI Water,5.0,,03_10_0016_U2_20250314_CV_1.csv,03_10_0016_U2_20250314_CF_1.csv,,03_10_0016_U2_20240416_CV_0.csv,03_10_0016_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0016,U3,Failed,536993.0,03_10_0016_U3_20250212.CSV,CREOL-A112,2/12/2025,DI Water,5.0,,03_10_0016_U3_20250314_CV_1.csv,03_10_0016_U3_20250314_CF_1.csv,,03_10_0016_U3_20240416_CV_0.csv,03_10_0016_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0016,U4,Failed,760561.0,03_10_0016_U4_20250212.CSV,CREOL-A112,2/12/2025,DI Water,5.0,,03_10_0016_U4_20250314_CV_1.csv,03_10_0016_U4_20250314_CF_1.csv,,03_10_0016_U4_20240416_CV_0.csv,03_10_0016_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0021,U1,Failed,114767.0,03_10_0021_U1_20250418_I.csv,R1-379,5/6/2025,Succinic 0.388mM,5.0,,,03_10_0021_U1_20250508_CF_1.csv,,03_10_0021_U1_20240416_CV_0.csv,03_10_0021_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0021,U2,Failed,82603.0,03_10_0021_U2_20250418_I.csv,R1-379,5/6/2025,Succinic 0.388mM,5.0,,,03_10_0021_U2_20250508_CF_1.csv,,03_10_0021_U2_20240416_CV_0.csv,03_10_0021_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0021,U3,Failed,73187.0,03_10_0021_U3_20250418_I.csv,R1-379,5/6/2025,Succinic 0.388mM,5.0,,,03_10_0021_U3_20250508_CF_1.csv,,03_10_0021_U3_20240416_CV_0.csv,03_10_0021_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0021,U4,Failed,43742.0,03_10_0021_U4_20250418_I.csv,R1-379,5/6/2025,Succinic 0.388mM,5.0,,,03_10_0021_U4_20250508_CF_1.csv,,03_10_0021_U4_20240416_CV_0.csv,03_10_0021_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0026,U1,Not started,,,,,,,,,,,03_10_0026_U1_20240416_CV_0.csv,03_10_0026_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0026,U2,Not started,,,,,,,,,,,03_10_0026_U2_20240416_CV_0.csv,03_10_0026_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0026,U3,Not started,,,,,,,,,,,03_10_0026_U3_20240416_CV_0.csv,03_10_0026_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0026,U4,Not started,,,,,,,,,,,03_10_0026_U4_20240416_CV_0.csv,03_10_0026_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0031,U1,Not started,,,,,,,,,,,03_10_0031_U1_20240416_CV_0.csv,03_10_0031_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0031,U2,Not started,,,,,,,,,,,03_10_0031_U2_20240416_CV_0.csv,03_10_0031_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0031,U3,Not started,,,,,,,,,,,03_10_0031_U3_20240416_CV_0.csv,03_10_0031_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0031,U4,Not started,,,,,,,,,,,03_10_0031_U4_20240416_CV_0.csv,03_10_0031_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0036,U1,Not started,,,,,,,,,,,03_10_0036_U1_20240416_CV_0.csv,03_10_0036_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0036,U2,Not started,,,,,,,,,,,03_10_0036_U2_20240416_CV_0.csv,03_10_0036_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0036,U3,Not started,,,,,,,,,,,03_10_0036_U3_20240416_CV_0.csv,03_10_0036_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0036,U4,Not started,,,,,,,,,,,03_10_0036_U4_20240416_CV_0.csv,03_10_0036_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0041,U1,Not started,,,,,,,,,,,03_10_0041_U1_20240416_CV_0.csv,03_10_0041_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0041,U2,Not started,,,,,,,,,,,03_10_0041_U2_20240416_CV_0.csv,03_10_0041_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0041,U3,Not started,,,,,,,,,,,03_10_0041_U3_20240416_CV_0.csv,03_10_0041_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0041,U4,Not started,,,,,,,,,,,03_10_0041_U4_20240416_CV_0.csv,03_10_0041_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0046,U1,Not started,,,,,,,,,,,03_10_0046_U1_20240416_CV_0.csv,03_10_0046_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0046,U2,Not started,,,,,,,,,,,03_10_0046_U2_20240416_CV_0.csv,03_10_0046_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0046,U3,Not started,,,,,,,,,,,03_10_0046_U3_20240416_CV_0.csv,03_10_0046_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0046,U4,Not started,,,,,,,,,,,03_10_0046_U4_20240416_CV_0.csv,03_10_0046_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0051,U1,Not started,,,,,,,,,,,03_10_0051_U1_20240416_CV_0.csv,03_10_0051_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0051,U2,Not started,,,,,,,,,,,03_10_0051_U2_20240416_CV_0.csv,03_10_0051_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0051,U3,Not started,,,,,,,,,,,03_10_0051_U3_20240416_CV_0.csv,03_10_0051_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0051,U4,Not started,,,,,,,,,,,03_10_0051_U4_20240416_CV_0.csv,03_10_0051_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0056,U1,Not started,,,,,,,,,,,03_10_0056_U1_20240416_CV_0.csv,03_10_0056_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0056,U2,Not started,,,,,,,,,,,03_10_0056_U2_20240416_CV_0.csv,03_10_0056_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0056,U3,Not started,,,,,,,,,,,03_10_0056_U3_20240416_CV_0.csv,03_10_0056_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0056,U4,Not started,,,,,,,,,,,03_10_0056_U4_20240416_CV_0.csv,03_10_0056_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0061,U1,Measure/Scanned,434794.0,0.005,CREOL-A112,9/27/2024,DI Water,5.0,,03_10_0061_U1_20241001_CV_1.csv,03_10_0061_U1_20241001_CF_1.csv,,03_10_0061_U1_20240416_CV_0.csv,03_10_0061_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,03_10_0061_001_U1.jpg,16.879478056832177,111.39366117007602,105.5748545405896,65.45078513979318,101.10001820629222,95.78979552244597,56.32881638208143,94.13976695015293,84.40621003693987,9.733556913213064
10.0,03_10_0061,U2,Measure/Scanned,943311.0,,CREOL-A112,9/27/2024,DI Water,5.0,,,03_10_0061_U2_20241001_CF_1.csv,,03_10_0061_U2_20240416_CV_0.csv,03_10_0061_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0061_001_U2.jpg,12.523628017284794,112.47114141606798,106.75393911458664,66.63138682264183,104.04122096281695,98.51570290758349,62.39946479301948,95.2854891177655,88.31879622113998,6.966692896625517
10.0,03_10_0061,U3,Measure/Scanned,757400.0,,CREOL-A112,9/27/2024,DI Water,5.0,,03_10_0061_U3_20241001_CV_1.csv,03_10_0061_U3_20241001_CF_1.csv,,03_10_0061_U3_20240416_CV_0.csv,03_10_0061_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,03_10_0061_001_U3.jpg,26.435819204741726,116.94320379906289,107.804971248768,66.51220148526072,99.5053376056614,92.01890517186465,54.446818049063666,97.0867921776972,81.99035360886323,15.096438568833975
10.0,03_10_0061,U4,Measure/Scanned,646076.0,,CREOL-A112,9/27/2024,DI Water,5.0,,03_10_0061_U4_20241001_CV_1.csv,03_10_0061_U4_20241001_CF_1.csv,,03_10_0061_U4_20240416_CV_0.csv,03_10_0061_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,03_10_0061_001_U4.jpg,16.875197346180194,112.57555632895611,103.59231892037899,63.131461934840424,99.72925240380056,93.78980613135087,58.26776951487796,93.09977906139186,83.92894268334312,9.170836378048733
10.0,03_10_0066,U1,Failed,73291.0,03_10_0066_U1_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,410 end,,03_10_0066_U1_20250508_CF_1.csv,,03_10_0066_U1_20240416_CV_0.csv,03_10_0066_U1_20240416_CF_0.csv,4.06,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0066,U2,Failed,115761.0,03_10_0066_U2_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0066_U2_20250508_CF_1.csv,,03_10_0066_U2_20240416_CV_0.csv,03_10_0066_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0066,U3,Failed,197583.0,03_10_0066_U3_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0066_U3_20250508_CF_1.csv,,03_10_0066_U3_20240416_CV_0.csv,03_10_0066_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0066,U4,Failed,412238.0,03_10_0066_U4_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,4.06 start,,03_10_0066_U4_20250508_CF_1.csv,,03_10_0066_U4_20240416_CV_0.csv,03_10_0066_U4_20240416_CF_0.csv,4.06,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0071,U1,Failed,142601.0,03_10_0071_U1_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0071_U1_20250508_CF_1.csv,,03_10_0071_U1_20240416_CV_0.csv,03_10_0071_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,03_10_0071_001_U1.jpg,12.688587157443664,111.39366117007602,105.5748545405896,65.45078513979318,117.03479535061265,113.5833670003266,73.515620996242,94.13976695015293,101.37792778239377,-7.238160832240837
10.0,03_10_0071,U2,Failed,125596.0,03_10_0071_U2_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0071_U2_20250508_CF_1.csv,,03_10_0071_U2_20240416_CV_0.csv,03_10_0071_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0071_001_U2.jpg,22.10201891630045,112.47114141606798,106.75393911458664,66.63138682264183,122.37664109061399,120.86553999541003,80.46045175684532,95.2854891177655,107.90087761428977,-12.615388496524275
10.0,03_10_0071,U3,Failed,171691.0,03_10_0071_U3_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0071_U3_20250508_CF_1.csv,,03_10_0071_U3_20240416_CV_0.csv,03_10_0071_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,03_10_0071_001_U3.jpg,19.296524845156796,116.94320379906289,107.804971248768,66.51220148526072,118.28703242541236,120.01876950864414,81.39081458560726,97.0867921776972,106.5655388398879,-9.478746662190701
10.0,03_10_0071,U4,Failed,63032.0,03_10_0071_U4_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0071_U4_20250508_CF_1.csv,,03_10_0071_U4_20240416_CV_0.csv,03_10_0071_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,03_10_0071_001_U4.jpg,9.673429257947022,112.57555632895611,103.59231892037899,63.131461934840424,104.69834761122942,106.76907022216855,67.76104804943581,93.09977906139186,93.07615529427794,0.023623767113917893
10.0,03_10_0076,U1,Not started,,,,,,,,,,,03_10_0076_U1_20240416_CV_0.csv,03_10_0076_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0076,U2,Not started,,,,,,,,,,,03_10_0076_U2_20240416_CV_0.csv,03_10_0076_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0076,U3,Not started,,,,,,,,,,,03_10_0076_U3_20240416_CV_0.csv,03_10_0076_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0076,U4,Not started,,,,,,,,,,,03_10_0076_U4_20240416_CV_0.csv,03_10_0076_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0081,U1,Measure/Scanned,610876.0,0.005,CREOL-A112,12/10/2024,DI Water,5.0,,03_10_0081_U1_20241216_CV_1.csv,03_10_0081_U1_20241216_CF_1.csv,,03_10_0081_U1_20240416_CV_0.csv,03_10_0081_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,03_10_0081_001_U1.jpg,14.379725804185835,111.39366117007602,105.5748545405896,65.45078513979318,104.07037887037887,96.48397608397609,57.05423945423946,94.13976695015293,85.86953146953147,8.270235480621466
10.0,03_10_0081,U2,Measure/Scanned,1053532.0,0.005,CREOL-A112,11/20/2024,DI Water,5.0,,03_10_0081_U2_20241216_CV_1.csv,03_10_0081_U2_20241216_CF_1.csv,,03_10_0081_U2_20240416_CV_0.csv,03_10_0081_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0081_001_U2.jpg,12.840818077031985,112.47114141606798,106.75393911458664,66.63138682264183,106.37764787296037,98.59446811868686,58.80968762140637,95.2854891177655,87.92726787101788,7.358221246747618
10.0,03_10_0081,U3,Measure/Scanned,885390.0,0.0051,CREOL-A112,11/12/2024,DI Water,5.0,,03_10_0081_U3_20241216_CV_1.csv,03_10_0081_U3_20241216_CF_1.csv,,03_10_0081_U3_20240416_CV_0.csv,03_10_0081_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,03_10_0081_001_U3.jpg,16.172622844376004,116.94320379906289,107.804971248768,66.51220148526072,110.18575949902069,97.99484385452666,55.573642315652705,97.0867921776972,87.91808188973334,9.168710287963862
10.0,03_10_0081,U4,Measure/Scanned,435058.0,0.0051,CREOL-A112,12/10/2024,DI Water,5.0,"connection issue; restarted, no visual reactions",03_10_0081_U4_20241216_CV_1.csv,03_10_0081_U4_20241216_CF_1.csv,,03_10_0081_U4_20240416_CV_0.csv,03_10_0081_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,03_10_0081_001_U4.jpg,11.059444229021835,112.57555632895611,103.59231892037899,63.131461934840424,107.92067173706953,96.33729235247318,56.20268530472438,93.09977906139186,86.82021646475569,6.279562596636168
10.0,03_10_0086,U1,Failed,113339.0,03_10_0086_U1_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,4.10 start,,03_10_0086_U1_20250508_CF_1.csv,,03_10_0086_U1_20240416_CV_0.csv,03_10_0086_U1_20240416_CF_0.csv,4.1,03_10_0246_000_U1.jpg,03_10_0086_001_U1.jpg,61.5327056978475,111.39366117007602,105.5748545405896,65.45078513979318,171.37763284194182,118.01791807222699,59.674351732027546,94.13976695015293,116.35663421539878,-22.216867265245853
10.0,03_10_0086,U2,Failed,114631.0,03_10_0086_U2_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0086_U2_20250508_CF_2.csv,,03_10_0086_U2_20240416_CV_0.csv,03_10_0086_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0086_001_U2.jpg,54.12717287048289,112.47114141606798,106.75393911458664,66.63138682264183,165.33517582648977,114.65615824502379,58.104978339614966,95.2854891177655,112.69877080370951,-17.413281685944014
10.0,03_10_0086,U3,Failed,101286.0,03_10_0086_U3_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0086_U3_20250508_CF_1.csv,,03_10_0086_U3_20240416_CV_0.csv,03_10_0086_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,03_10_0086_001_U3.jpg,54.043981546187034,116.94320379906289,107.804971248768,66.51220148526072,169.6641687360106,117.40938451883486,59.51169841623072,97.0867921776972,115.52841722369207,-18.44162504599487
10.0,03_10_0086,U4,Failed,54535.0,03_10_0086_U4_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0086_U4_20250508_CF_1.csv,,03_10_0086_U4_20240416_CV_0.csv,03_10_0086_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,03_10_0086_001_U4.jpg,60.06541101226584,112.57555632895611,103.59231892037899,63.131461934840424,170.58960240955463,118.90152025340267,60.32924638717753,93.09977906139186,116.60678968337828,-23.507010621986424
10.0,03_10_0091,U1,Failed,,03_10_0091_U1_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0091_U1_20250508_CF_1.csv,,03_10_0091_U1_20240416_CV_0.csv,03_10_0091_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,03_10_0091_001_U1.jpg,7.389821648955848,111.39366117007602,105.5748545405896,65.45078513979318,107.50818415776911,103.98786287790345,59.36851666061736,94.13976695015293,90.2881878987633,3.851579051389635
10.0,03_10_0091,U2,Failed,152027.0,03_10_0091_U2_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0091_U2_20250508_CF_1.csv,,03_10_0091_U2_20240416_CV_0.csv,03_10_0091_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0091_001_U2.jpg,21.95190499170533,112.47114141606798,106.75393911458664,66.63138682264183,121.93748950104221,121.1428988006937,80.24139144609983,95.2854891177655,107.77392658261192,-12.488437464846427
10.0,03_10_0091,U3,Failed,236746.0,03_10_0091_U3_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0091_U3_20250508_CF_1.csv,,03_10_0091_U3_20240416_CV_0.csv,03_10_0091_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,03_10_0091_001_U3.jpg,13.02818947404004,116.94320379906289,107.804971248768,66.51220148526072,107.53562862723903,111.21138981023263,74.85651469499106,97.0867921776972,97.86784437748759,-0.7810521997903805
10.0,03_10_0091,U4,Failed,138496.0,03_10_0091_U4_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0091_U4_20250508_CF_1.csv,,03_10_0091_U4_20240416_CV_0.csv,03_10_0091_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,03_10_0091_001_U4.jpg,9.442123697776836,112.57555632895611,103.59231892037899,63.131461934840424,103.25037329983117,104.73152601255403,64.07849340135944,93.09977906139186,90.68679757124822,2.412981490143636
10.0,03_10_0096,U1,Not started,,,,,,,,,,,03_10_0096_U1_20240416_CV_0.csv,03_10_0096_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0096,U2,Not started,,,,,,,,,,,03_10_0096_U2_20240416_CV_0.csv,03_10_0096_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0096,U3,Not started,,,,,,,,,,,03_10_0096_U3_20240416_CV_0.csv,03_10_0096_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0096,U4,Not started,,,,,,,,,,,03_10_0096_U4_20240416_CV_0.csv,03_10_0096_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0101,U1,Not started,,,,,,,,,,,03_10_0101_U1_20240416_CV_0.csv,03_10_0101_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0101,U2,Not started,,,,,,,,,,,03_10_0101_U2_20240416_CV_0.csv,03_10_0101_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0101,U3,Not started,,,,,,,,,,,03_10_0101_U3_20240416_CV_0.csv,03_10_0101_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0101,U4,Not started,,,,,,,,,,,03_10_0101_U4_20240416_CV_0.csv,03_10_0101_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0106,U1,Not started,,,,,,,,,,,03_10_0106_U1_20240416_CV_0.csv,03_10_0106_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0106,U2,Not started,,,,,,,,,,,03_10_0106_U2_20240416_CV_0.csv,03_10_0106_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0106,U3,Not started,,,,,,,,,,,03_10_0106_U3_20240416_CV_0.csv,03_10_0106_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0106,U4,Not started,,,,,,,,,,,03_10_0106_U4_20240416_CV_0.csv,03_10_0106_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0111,U1,Not started,,,,,,,,,,,03_10_0111_U1_20240416_CV_0.csv,03_10_0111_U1_20240416_CF_0.csv,,03_10_0246_000_U1.jpg,,,,,,,,,,,
10.0,03_10_0111,U2,Not started,,,,,,,,,,,03_10_0111_U2_20240416_CV_0.csv,03_10_0111_U2_20240416_CF_0.csv,,03_10_0246_000_U2.jpg,,,,,,,,,,,
10.0,03_10_0111,U3,Not started,,,,,,,,,,,03_10_0111_U3_20240416_CV_0.csv,03_10_0111_U3_20240416_CF_0.csv,,03_10_0246_000_U3.jpg,,,,,,,,,,,
10.0,03_10_0111,U4,Not started,,,,,,,,,,,03_10_0111_U4_20240416_CV_0.csv,03_10_0111_U4_20240416_CF_0.csv,,03_10_0246_000_U4.jpg,,,,,,,,,,,
10.0,03_10_0126,U1,Measure/Scanned,480746.0,0.0051,CREOL-A112,10/25/2024,DI Water,5.0,,03_10_0126_U1_20241028_CV_1.csv,03_10_0126_U1_20241028_CF_1.csv,,03_10_0126_U1_20231121_CV_0.csv,03_10_0126_U1_20231121_CF_0.csv,,03_10_0246_000_U1.jpg,03_10_0126_001_U1.jpg,17.003661622465767,111.39366117007602,105.5748545405896,65.45078513979318,101.36867155814558,96.63108815584125,55.02806310056334,94.13976695015293,84.34260760485006,9.797159345302873
10.0,03_10_0126,U2,Measure/Scanned,663823.0,0.0054,CREOL-A112,10/25/2024,DI Water,5.0,,03_10_0126_U2_20241028_CV_1.csv,03_10_0126_U2_20241028_CF_1.csv,,03_10_0126_U2_20231121_CV_0.csv,03_10_0126_U2_20231121_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0126_001_U2.jpg,18.88116893346066,112.47114141606798,106.75393911458664,66.63138682264183,101.36981388075584,95.8461066068107,55.94128592368364,95.2854891177655,84.38573547041672,10.899753647348774
10.0,03_10_0126,U3,Measure/Scanned,349101.0,0.00151,CREOL-A112,10/25/2024,DI Water,5.0,,03_10_0126_U3_20241028_CV_1.csv,03_10_0126_U3_20241028_CF_1.csv,,03_10_0126_U3_20231121_CV_0.csv,03_10_0126_U3_20231121_CF_0.csv,,03_10_0246_000_U3.jpg,03_10_0126_001_U3.jpg,15.95697209344323,116.94320379906289,107.804971248768,66.51220148526072,107.62278069014596,99.95527077712707,56.20992630124367,97.0867921776972,87.92932592283891,9.157466254858292
10.0,03_10_0126,U4,Measure/Scanned,1035753.0,0.0051,CREOL-A112,10/25/2024,DI Water,5.0,"issues with connection, had to restart",03_10_0126_U4_20241028_CV_1.csv,03_10_0126_U4_20241028_CF_1.csv,,03_10_0126_U4_20231121_CV_0.csv,03_10_0126_U4_20231121_CF_0.csv,,03_10_0246_000_U4.jpg,03_10_0126_001_U4.jpg,9.49426507937249,112.57555632895611,103.59231892037899,63.131461934840424,105.93513743174687,98.77004085272706,58.35741328560972,93.09977906139186,87.68753052336122,5.412248538030639
10.0,03_10_0131,U1,Failed,96202.0,03_10_0131_U1_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0131_U1_20250508_CF_1.csv,,03_10_0131_U1_20231121_CV_0.csv,03_10_0131_U1_20231121_CF_0.csv,,03_10_0246_000_U1.jpg,03_10_0131_001_U1.jpg,4.861310221568902,111.39366117007602,105.5748545405896,65.45078513979318,112.0114880185572,109.52811873141597,68.21164176286436,94.13976695015293,96.58374950427918,-2.4439825541262508
10.0,03_10_0131,U2,Failed,109431.0,03_10_0131_U2_20250418_I.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5.0,,,03_10_0131_U2_20250508_CF_1.csv,,03_10_0131_U2_20231121_CV_0.csv,03_10_0131_U2_20231121_CF_0.csv,,03_10_0246_000_U2.jpg,03_10_0131_001_U2.jpg,8.11436491331833,112.47114141606798,106.75393911458664,66.63138682264183,116.70903277094409,112.17067578981737,70.93744750521103,95.2854891177655,99.93905202199083,-4.653562904225339
